"building_id","registration_id","borough","house_number","street_name","postcode","of_dwelling_units","infested_dwelling_unit_count","eradicated_unit_count","re_infested_dwelling_unit","filing_date","filing_period_start_date","filling_period_end_date","latitude","longitude","community_board","city_council_district","census_tract_2010","bin","bbl","nta"
"27363","126786","MANHATTAN","81","RIVERSIDE DRIVE","10024","3","0","0","0","2025-08-20T00:00:00.000","2023-11-01T00:00:00.000","2024-10-31T00:00:00.000","40.785777","-73.981815","7","6","167","1033731","1012440032","Upper West Side (Central)"
"359469","338677","BROOKLYN","580A","QUINCY STREET","11221","3","0","0","0","2023-12-15T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.688474","-73.937442","3","36","277","3044480","3016290026","Bedford-Stuyvesant (East)"
"10085","127233","MANHATTAN","28","CORNELIA STREET","10014","6","0","0","0","2024-01-03T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.731419","-74.002132","2","3","67","1076924","1005890013","West Village"
"694408","406775","QUEENS","1029","SENECA AVENUE","11385","6","0","0","0","2021-03-24T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.698636","-73.900615","5","34","557","4086316","4035760007","Ridgewood"
"71011","220345","BRONX","730","EAST 228 STREET","10466","17","0","0","0","2023-12-14T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.889584","-73.858253","12","12","406","2063530","2048410066","Williamsbridge-Olinville"
"64078","215782","BRONX","737","EAST 156 STREET","10455","23","0","0","0","2023-12-14T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.818246","-73.906568","1","17","77","2004587","2026460036","Melrose"
"347682","305832","BROOKLYN","411","OCEAN AVENUE","11226","11","1","1","0","2021-12-13T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.652805","-73.961514","14","40","50803","3116133","3050620009","Flatbush"
"305271","328539","BROOKLYN","196","HALE AVENUE","11208","4","0","0","0","2023-07-28T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.680317","-73.879980","5","37","1174","3088196","3039590039","Cypress Hills"
"339818","320387","BROOKLYN","377","MONTGOMERY STREET","11225","97","1","1","0","2023-12-19T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.665466","-73.952001","9","35","321","3034169","3012960052","Crown Heights (South)"
"121510","209176","BRONX","530","WEST 236 STREET","10463","84","0","0","0","2024-07-03T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.886429","-73.908277","8","11","295","2084147","2057920430","Riverdale-Spuyten Duyvil"
"104564","212569","BRONX","787","PROSPECT AVENUE","10455","11","0","0","0","2023-12-19T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.818207","-73.902243","1","17","79","2004994","2026760067","Melrose"
"357062","363952","BROOKLYN","287","PROSPECT PLACE","11238","2","0","0","0","2023-12-25T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.677301","-73.967092","8","35","205","3028521","3011520070","Prospect Heights"
"461043","405093","QUEENS","62-12","68 AVENUE","11385","4","0","0","0","2023-12-18T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.705540","-73.895235","5","30","581","4088049","4036260032","Ridgewood"
"891242","428231","QUEENS","86-08","102 ROAD","11416","3","0","0","0","2023-12-28T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.680829","-73.852748","9","32","52","4538942","4090890004","Ozone Park (North)"
"24037","114710","MANHATTAN","1739","LEXINGTON AVENUE","10029","3","0","0","0","2024-04-26T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.793714","-73.945195","11","8","172","1052134","1016360122","East Harlem (South)"
"380112","314739","BROOKLYN","50","SUTTER AVENUE","11212","26","0","0","0","2022-01-10T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.665555","-73.920868","16","41","900","3081190","3035320025","Brownsville"
"934316","226526","BRONX","759","EAST 214 STREET","10467","10","0","0","0","2021-04-06T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.879258","-73.862726","12","12","380","2118393","2046620078","Williamsbridge-Olinville"
"121319","202736","BRONX","116","WEST 197 STREET","10468","37","0","0","0","2023-12-27T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.872089","-73.899821","8","14","26702","2015331","2032490088","Kingsbridge Heights-Van Cortlandt Village"
"24284","117756","MANHATTAN","845","LEXINGTON AVENUE","10065","6","0","0","0","2019-12-10T00:00:00.000","2018-11-01T00:00:00.000","2019-10-31T00:00:00.000","40.765520","-73.965770","8","4","120","1042358","1013990022","Upper East Side-Carnegie Hill"
"112471","212675","BRONX","1436","TAYLOR AVENUE","10460","3","0","0","0","2023-12-27T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.836176","-73.866133","9","18","218","2028245","2039000019","Soundview-Bruckner-Bronx River"
"419293","401614","QUEENS","30-74","32 STREET","11102","25","0","0","0","2023-12-28T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.764793","-73.922007","1","22","63","4008508","4006150066","Astoria (Central)"
"6711","124008","MANHATTAN","37","BANK STREET","10014","5","0","0","0","2024-04-26T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.736925","-74.003190","2","3","77","1011032","1006150054","West Village"
"806534","213021","BRONX","584","EAST 163 STREET","10456","16","1","1","1","2023-12-18T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.823907","-73.908132","3","17","141","2004389","2026200029","Morrisania"
"946616","383832","BROOKLYN","151","GREEN STREET","11222","9","0","0","0","2024-12-12T00:00:00.000","2023-11-01T00:00:00.000","2024-10-31T00:00:00.000","40.733658","-73.955784","1","33","56301","3064041","3025127502","Greenpoint"
"26537","117993","MANHATTAN","970","PARK AVENUE","10028","39","0","0","0","2023-12-21T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.778036","-73.958780","8","4","142","1046760","1014940037","Upper East Side-Carnegie Hill"
"303963","333422","BROOKLYN","1509","GREENE AVENUE","11237","3","0","0","0","2024-06-24T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.703667","-73.913963","4","37","443","3075258","3032920042","Bushwick (West)"
"818428","141535","MANHATTAN","120","LENOX AVENUE","10026","241","0","0","0","2024-12-11T00:00:00.000","2023-11-01T00:00:00.000","2024-10-31T00:00:00.000","40.802162","-73.949569","10","9","190","1085936","1016007501","Harlem (South)"
"867188","142632","MANHATTAN","304","WEST 115 STREET","10026","15","0","0","0","2023-12-20T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.803970","-73.956420","10","9","20102","1055840","1018487501","Harlem (South)"
"187490","318505","BROOKLYN","2814","AVENUE D","11226","3","0","0","0","2024-04-28T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.640833","-73.950185","17","45","828","3120478","3052150006","East Flatbush-Erasmus"
"976214","386975","BROOKLYN","283","ELDERT STREET","11207","4","0","0","0","2024-01-09T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.692156","-73.907747","4","37","437","3405135","3034120042","Bushwick (East)"
"24016","137344","MANHATTAN","1703","LEXINGTON AVENUE","10029","7","0","0","0","2024-05-01T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.792713","-73.945925","11","8","172","1052051","1016340050","East Harlem (South)"
"812184","422046","QUEENS","219-57","67 AVENUE","11364","3","0","0","0","2025-08-20T00:00:00.000","2023-11-01T00:00:00.000","2024-10-31T00:00:00.000","40.745122","-73.756785","11","23","1367","4453814","4076217501","Oakland Gardens-Hollis Hills"
"138066","376129","BROOKLYN","452","12 STREET","11215","3","0","0","0","2023-08-13T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.664258","-73.981379","6","39","151","3255786","3010987504","Park Slope"
"12421","140758","MANHATTAN","43","EAST 19 STREET","10003","7","0","0","0","2024-04-27T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.738228","-73.989340","5","2","52","1016169","1008480030","Midtown South-Flatiron-Union Square"
"345731","340646","BROOKLYN","141","NORTH 11 STREET","11249","6","0","0","0","2023-12-22T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.720371","-73.955851","1","33","517","3061549","3022900026","Williamsburg"
"218353","331382","BROOKLYN","910","CATON AVENUE","11218","16","0","0","0","2023-12-21T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.648303","-73.971239","14","40","506","3116286","3050700003","Flatbush (West)-Ditmas Park-Parkville"
"215364","360316","BROOKLYN","207","BUFFALO AVENUE","11213","5","0","0","0","2024-01-02T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.672250","-73.925215","8","41","359","3036328","3013690001","Crown Heights (North)"
"694526","406630","QUEENS","581","SENECA AVENUE","11385","4","0","0","0","2021-02-22T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.704428","-73.910410","5","34","547","4082103","4034380007","Ridgewood"
"436708","422909","QUEENS","76-44","47 AVENUE","11373","3","0","0","0","2024-04-23T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.739866","-73.886491","4","25","485","4038390","4015360025","Elmhurst"
"110495","207144","BRONX","674","ST ANNS AVENUE","10455","9","0","0","0","2024-04-19T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.817630","-73.911262","1","17","75","2004323","2026170022","Melrose"
"10839","138120","MANHATTAN","513","EAST 5 STREET","10009","18","0","0","0","2020-12-25T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.724638","-73.983852","3","2","32","1005077","1004010057","East Village"
"302219","332473","BROOKLYN","539","GRAHAM AVENUE","11222","6","0","0","0","2021-12-28T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.721687","-73.947073","1","33","499","3067559","3026990031","Greenpoint"
"7747","100379","MANHATTAN","2138","BROADWAY","10023","106","0","0","0","2023-12-20T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.781133","-73.981263","7","6","163","1030839","1011677501","Upper West Side (Central)"
"20464","121440","MANHATTAN","247","EAST 123 STREET","10035","11","0","0","0","2024-04-22T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.801952","-73.935692","11","8","194","1054641","1017880020","East Harlem (North)"
"374666","325252","BROOKLYN","191","ST MARKS AVENUE","11238","8","0","0","0","2024-05-02T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.678800","-73.969733","8","35","163","3028154","3011440070","Prospect Heights"
"252480","313106","BROOKLYN","2520","KINGS HIGHWAY","11229","47","0","0","0","2019-01-29T00:00:00.000","2017-11-01T00:00:00.000","2018-11-30T00:00:00.000","40.613217","-73.948855","15","48","642","3182232","3067720015","Madison"
"985036","432620","QUEENS","130","BEACH 59 STREET","11692","8","1","1","0","2023-12-27T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.590324","-73.788721","14","31","97202","4618753","4159260001","Rockaway Beach-Arverne-Edgemere"
"23999","107244","MANHATTAN","1683","LEXINGTON AVENUE","10029","9","0","0","0","2023-12-27T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.791985","-73.946457","11","8","172","1052011","1016330054","East Harlem (South)"
"854000","426623","QUEENS","225","BEACH 31 STREET","11691","3","0","0","0","2024-03-05T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.595230","-73.763744","14","31","992","4529831","4158070023","Far Rockaway-Bayswater"
"296273","301366","BROOKLYN","209","FREEMAN STREET","11222","3","0","0","0","2024-01-03T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.734621","-73.953258","1","33","575","3063972","3025050044","Greenpoint"
"40795","111910","MANHATTAN","634","WEST 135 STREET","10031","39","0","0","0","2023-12-27T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.820537","-73.956128","9","7","22302","1059944","1020010058","Manhattanville-West Harlem"
"349621","315398","BROOKLYN","1444","PACIFIC STREET","11216","8","0","0","0","2025-09-03T00:00:00.000","2023-11-01T00:00:00.000","2024-10-31T00:00:00.000","40.677239","-73.942334","8","36","313","3030149","3012090033","Crown Heights (North)"
"198400","324118","BROOKLYN","242","BALTIC STREET","11201","10","0","0","0","2024-01-10T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.686369","-73.994898","6","39","45","3003533","3003120022","Carroll Gardens-Cobble Hill-Gowanus-Red Hook"
"349498","342463","BROOKLYN","127","PACIFIC STREET","11201","4","0","0","0","2023-12-24T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.689868","-73.995669","6","39","45","3002964","3002850040","Carroll Gardens-Cobble Hill-Gowanus-Red Hook"
"122131","207425","BRONX","50","WEST GUN HILL ROAD","10467","49","0","0","0","2019-07-11T00:00:00.000","2017-11-01T00:00:00.000","2018-11-30T00:00:00.000","40.883146","-73.883719","7","11","421","2017674","2033240014","Norwood"
"349498","342463","BROOKLYN","127","PACIFIC STREET","11201","4","0","0","0","2023-12-24T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.689868","-73.995669","6","39","45","3002964","3002850040","Carroll Gardens-Cobble Hill-Gowanus-Red Hook"
"428518","420669","QUEENS","209-10","41 AVENUE","11361","120","0","0","0","2023-12-21T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.763068","-73.776296","11","19","1129","4137259","4062160001","Bayside"
"49536","211154","BRONX","1910","BENEDICT AVENUE","10462","23","0","0","0","2024-02-22T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.834061","-73.860178","9","18","222","2028869","2039300013","Parkchester"
"30061","142734","MANHATTAN","279","WEST 12 STREET","10014","10","0","0","0","2023-12-19T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.737575","-74.003493","2","3","77","1011061","1006150099","West Village"
"389133","368434","BROOKLYN","113","WAVERLY AVENUE","11205","3","0","0","0","2021-04-27T00:00:00.000","2019-11-01T00:00:00.000","2020-10-31T00:00:00.000","40.694426","-73.968071","2","35","191","3054352","3018890015","Clinton Hill"
"222953","344887","BROOKLYN","150","CLINTON STREET","11201","4","0","0","0","2024-04-14T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.691957","-73.993545","2","33","7","3002581","3002670028","Brooklyn Heights"
"870068","228391","BRONX","616","WALES AVENUE","10455","3","0","0","0","2024-06-18T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.814546","-73.906631","1","8","79","2119235","2026530137","Melrose"
"879151","427333","QUEENS","46-18","162 STREET","11358","3","0","0","0","2023-12-16T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.753176","-73.804977","7","20","120701","4123921","4054600042","East Flushing"
"55100","202463","BRONX","3800","CARPENTER AVENUE","10467","55","0","0","0","2021-12-20T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.884589","-73.865590","12","12","392","2057563","2046540001","Williamsbridge-Olinville"
"166133","350049","BROOKLYN","1344","67 STREET","11219","4","0","0","0","2023-12-29T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.624197","-74.001715","10","43","196","3142903","3057680028","Dyker Heights"
"807867","303048","BROOKLYN","1420","BROOKLYN AVENUE","11210","42","1","1","0","2019-01-30T00:00:00.000","2017-11-01T00:00:00.000","2018-11-30T00:00:00.000","40.638282","-73.942440","17","45","782","3327344","3049810050","East Flatbush-Farragut"
"157211","363654","BROOKLYN","223","54 STREET","11220","3","0","0","0","2024-02-29T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.646456","-74.018576","7","38","20","3329910","3008130074","Sunset Park (West)"
"94075","217913","BRONX","1049","MANOR AVENUE","10472","4","0","0","0","2023-07-18T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.825287","-73.875549","9","18","5001","2023539","2037160045","Soundview-Bruckner-Bronx River"
"305427","358546","BROOKLYN","1012","HALSEY STREET","11207","3","0","0","0","2023-08-08T00:00:00.000","2021-11-01T00:00:00.000","2022-10-31T00:00:00.000","40.686609","-73.914339","4","37","401","3078725","3034080028","Bushwick (East)"
"634471","406959","QUEENS","225","BEACH 120 STREET","11694","1","0","0","0","2024-04-24T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.579275","-73.840930","14","32","93402","4304565","4162160024","Breezy Point-Belle Harbor-Rockaway Park-Broad Channel"
"10859","101159","MANHATTAN","533","EAST 5 STREET","10009","25","0","0","0","2019-12-06T00:00:00.000","2018-11-01T00:00:00.000","2019-10-31T00:00:00.000","40.724498","-73.983520","3","2","32","1005067","1004010047","East Village"
"139257","317571","BROOKLYN","6814","14 AVENUE","11219","6","0","0","0","2022-04-08T00:00:00.000","2020-11-01T00:00:00.000","2021-10-31T00:00:00.000","40.622731","-74.001333","10","43","196","3143243","3057750040","Dyker Heights"
"296170","310944","BROOKLYN","250","FRANKLIN STREET","11222","4","0","0","0","2024-01-07T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.734526","-73.958346","1","33","56301","3063892","3025040005","Greenpoint"
"287637","354404","BROOKLYN","1503","EASTERN PARKWAY EXTENSION","11233","6","0","0","0","2024-12-12T00:00:00.000","2023-11-01T00:00:00.000","2024-10-31T00:00:00.000","40.670291","-73.918015","16","41","361","3039459","3014710046","Ocean Hill"
"302882","334662","BROOKLYN","799","GRAND STREET","11211","5","0","0","0","2025-09-03T00:00:00.000","2023-11-01T00:00:00.000","2024-10-31T00:00:00.000","40.711899","-73.941363","1","34","495","3069485","3027840027","East Williamsburg"
"424117","413311","QUEENS","108-06","37 AVENUE","11368","2","0","0","0","2024-01-07T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.753928","-73.859956","3","21","40102","4044663","4017770006","North Corona"
"374737","337007","BROOKLYN","323","ST MARKS AVENUE","11238","6","0","0","0","2020-07-21T00:00:00.000","2018-11-01T00:00:00.000","2019-10-31T00:00:00.000","40.677712","-73.964535","8","35","205","3028233","3011460043","Prospect Heights"
"162089","328465","BROOKLYN","440","60 STREET","11220","3","0","0","0","2024-05-09T00:00:00.000","2022-11-01T00:00:00.000","2023-10-31T00:00:00.000","40.640214","-74.017411","7","38","122","3143426","3057820021","Sunset Park (Central)"
